0,63,569,126,124,2.7321588913645707,,,,,,,,,,,,,1.0,0.0,11.0,0.0,1,142,6,3,2
0,63,558,126,124,3.378783493486176,,,,,,,,,,,,,1.0,0.0,14.0,0.0,1,117,2,3,2
0,63,574,126,94,2.9219280948873623,5592.0,16.0,9.0,2004.0,,,,,2864.0,11.0,11.0,2027.0,1.0,0.0,10.0,0.0,1,153,6,3,2
1,63,659,46,166,2.584962500721156,,,,,,,,,,,,,1.0,0.0,6.0,0.0,1,185,14,5,3
1,63,403,23,96,3.6635327548042538,189.0,3.0,7.0,2019.0,189.0,3.0,7.0,2019.0,177.0,3.0,7.0,2020.0,1.0,0.0,22.0,0.0,3,192,14,5,3
1,63,65,118,94,3.1808329872054406,667.0,12.0,3.0,2018.0,,,,,64.0,12.0,3.0,2020.0,1.0,0.0,13.0,0.0,1,198,16,0,5
0,63,659,33,55,3.169925001442312,,,,,,,,,,,,,1.0,0.0,9.0,0.0,1,186,14,5,3
1,63,178,126,94,3.2729055953200556,3112.0,2.0,7.0,2011.0,,,,,176.0,2.0,7.0,2020.0,1.0,0.0,15.0,0.0,1,84,14,5,3
0,196,51,126,94,3.5368867237421693,1690.0,24.0,5.0,2015.0,,,,,1963.0,24.0,5.0,2025.0,1.0,0.0,19.0,0.0,1,6,2,3,2
1,63,659,46,114,3.0271691184406193,2837.0,2.0,4.0,2012.0,,,,,85.0,2.0,4.0,2020.0,1.0,0.0,11.0,0.0,1,124,14,5,3
0,63,659,23,160,2.8553885422075336,,,,,,,,,,,,,1.0,0.0,12.0,0.0,1,91,2,3,2
0,63,444,104,2,3.2359263506290334,,,,,295.0,19.0,3.0,2019.0,,,,,1.0,0.0,14.0,0.0,1,154,6,3,2
1,189,597,89,185,3.2776134368191165,185.0,7.0,7.0,2019.0,,,,,181.0,7.0,7.0,2020.0,1.0,1.0,11.0,9.090909090909092,2,92,14,5,3
1,326,659,157,17,2.9852281360342525,,,,,,,,,,,,,1.0,0.0,14.0,0.0,2,198,16,0,5
0,63,58,23,175,2.6416041678685933,7253.0,29.0,2.0,2000.0,,,,,,,,,1.0,0.0,9.0,0.0,1,171,2,3,2
1,187,659,157,60,3.2776134368191165,6701.0,3.0,9.0,2001.0,471.0,24.0,9.0,2018.0,106.0,24.0,9.0,2019.0,1.0,0.0,11.0,0.0,1,66,6,3,2
1,105,659,157,17,3.4771752334356236,,,,,,,,,,,,,1.0,0.0,22.0,0.0,1,181,14,5,3
1,66,659,157,17,3.5841837197791886,,,,,,,,,,,,,2.0,0.0,20.0,0.0,2,128,1,2,1
1,63,178,126,94,3.2776134368191165,1929.0,27.0,9.0,2014.0,,,,,103.0,27.0,9.0,2019.0,1.0,0.0,11.0,0.0,1,151,2,3,2
0,305,403,23,17,2.5849625007211556,544.0,13.0,7.0,2018.0,218.0,4.0,6.0,2019.0,187.0,13.0,7.0,2020.0,1.0,0.0,12.0,0.0,1,6,2,3,2
1,41,659,157,17,2.1556390622295662,3480.0,29.0,6.0,2010.0,,,,,932.0,28.0,7.0,2022.0,1.0,0.0,8.0,0.0,1,109,12,4,4
0,63,329,44,199,3.3927474104487847,7445.0,21.0,8.0,1999.0,,,,,1284.0,15.0,7.0,2023.0,1.0,0.0,13.0,0.0,1,122,14,5,3
0,194,659,157,17,2.8464393446710154,2820.0,19.0,4.0,2012.0,356.0,17.0,1.0,2019.0,102.0,19.0,4.0,2020.0,1.0,0.0,10.0,0.0,1,124,14,5,3
1,229,659,157,17,0.9182958340544896,,,,,,,,,,,,,,,,,0,0,10,0,5
0,244,444,104,194,3.039148671903071,2080.0,29.0,4.0,2014.0,321.0,21.0,2.0,2019.0,112.0,29.0,4.0,2020.0,1.0,0.0,14.0,0.0,1,84,14,5,3
0,63,202,157,8,3.286629486786197,1769.0,6.0,3.0,2015.0,261.0,22.0,4.0,2019.0,58.0,6.0,3.0,2020.0,1.0,0.0,19.0,0.0,1,20,1,2,1
1,63,659,46,166,3.085055102756477,,,,,,,,,,,,,1.0,0.0,13.0,0.0,1,122,14,5,3
1,244,303,107,151,3.5,391.0,13.0,12.0,2018.0,391.0,13.0,12.0,2018.0,,,,,1.0,0.0,16.0,0.0,1,102,14,5,3
0,341,424,94,130,3.5,737.0,1.0,1.0,2018.0,,,,,7.0,1.0,1.0,2020.0,1.0,1.0,16.0,6.25,1,6,2,3,2
0,63,637,157,8,3.378783493486176,2253.0,7.0,11.0,2013.0,946.0,6.0,6.0,2017.0,62.0,7.0,11.0,2019.0,1.0,0.0,14.0,0.0,1,28,1,2,1
1,223,659,157,17,2.807354922057604,,,,,,,,,,,,,1.0,0.0,7.0,0.0,1,6,2,3,2
1,63,90,126,124,3.238901256602631,,,,,,,,,,,,,1.0,0.0,13.0,0.0,1,99,6,3,2
1,63,178,126,94,3.2516291673878226,629.0,19.0,4.0,2018.0,,,,,102.0,19.0,4.0,2020.0,1.0,1.0,12.0,8.333333333333332,1,67,6,3,2
1,136,659,157,17,2.584962500721156,5532.0,15.0,11.0,2004.0,282.0,1.0,4.0,2019.0,106.0,23.0,4.0,2020.0,1.0,1.0,6.0,16.666666666666664,1,68,5,2,1
0,63,693,27,79,3.121928094887362,4318.0,13.0,3.0,2008.0,,,,,1526.0,13.0,3.0,2024.0,1.0,0.0,10.0,0.0,1,44,6,3,2
1,244,309,126,63,3.1068905956085184,1752.0,23.0,3.0,2015.0,502.0,24.0,8.0,2018.0,75.0,23.0,3.0,2020.0,1.0,0.0,15.0,0.0,1,198,16,0,5
1,68,659,157,17,3.5,,,,,,,,,,,,,2.0,0.0,16.0,0.0,2,63,6,3,2
0,296,659,157,17,2.75,5589.0,19.0,9.0,2004.0,,,,,111.0,19.0,9.0,2019.0,1.0,0.0,8.0,0.0,1,124,14,5,3
0,63,659,157,23,3.2776134368191165,,,,,,,,,,,,,1.0,0.0,11.0,0.0,1,129,1,2,1
0,173,659,157,17,3.378783493486176,,,,,,,,,,,,,2.0,0.0,14.0,0.0,2,135,14,5,3
0,63,621,157,8,2.725480556997868,6583.0,30.0,12.0,2001.0,1000.0,13.0,4.0,2017.0,357.0,30.0,12.0,2020.0,1.0,0.0,9.0,0.0,1,3,1,2,1
